timestamp,date,time,dayofweek,hour,minute,open,high,low,close,volume,spread_pips,adx,plus_di,minus_di,rsi,ma20,ma50,ma200,bb_upper,bb_middle,bb_lower,bb_width,bb_position,atr,atr_percent,stoch_k,stoch_d,obv,change_percent,body_size,high_low_range,ema9,ema21,macd_main,macd_signal,macd_hist,atr21,stddev20,volume_ratio,realized_vol_5,realized_vol_10,realized_vol_20,realized_vol_40,realized_vol_60,parkinson_vol
2020.01.03 16:00:00,2020.01.03,16:00:00,5,16,0,8774.00000,8844.50000,8753.00000,8836.50000,0,0.00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36.80,29.43,160613,0.710,62.50000,91.50000,8808.66889,nan,nan,nan,nan,nan,nan,1.000,19.377,16.490,nan,nan,nan,nan
2020.01.03 20:00:00,2020.01.03,20:00:00,5,20,0,8836.70000,8839.20000,8788.50000,8791.50000,0,0.00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50.75,35.54,114282,-0.509,45.20000,50.70000,8805.23511,nan,nan,nan,nan,nan,nan,1.000,20.634,17.611,nan,nan,nan,nan
2020.01.06 00:00:00,2020.01.06,00:00:00,1,0,0,8745.20000,8769.40000,8733.10000,8748.50000,0,0.00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47.88,45.14,89389,-0.489,3.30000,36.30000,8793.88809,nan,nan,nan,nan,nan,nan,1.000,19.542,18.244,nan,nan,nan,nan
2020.01.06 04:00:00,2020.01.06,04:00:00,1,4,0,8748.40000,8780.30000,8745.60000,8766.60000,0,0.00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37.73,45.45,105523,0.207,18.20000,34.70000,8788.43047,nan,nan,nan,nan,nan,nan,1.000,18.019,18.326,nan,nan,nan,nan
2020.01.06 08:00:00,2020.01.06,08:00:00,1,8,0,8767.10000,8775.20000,8708.60000,8724.60000,0,0.00,nan,26.97,28.14,45.66,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.59,36.73,69761,-0.479,42.50000,66.60000,8775.66438,nan,nan,nan,nan,nan,nan,1.000,19.636,19.120,nan,nan,nan,nan
2020.01.06 12:00:00,2020.01.06,12:00:00,1,12,0,8724.60000,8751.60000,8721.50000,8736.90000,0,0.00,nan,26.87,28.04,47.16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.87,28.73,94598,0.141,12.30000,30.10000,8767.91150,nan,nan,nan,nan,nan,nan,1.000,15.464,17.530,nan,nan,nan,nan
2020.01.06 16:00:00,2020.01.06,16:00:00,1,16,0,8736.40000,8821.80000,8714.40000,8807.90000,0,0.00,nan,27.40,27.65,54.88,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.39,29.62,162596,0.813,71.50000,107.40000,8775.90920,nan,nan,nan,nan,nan,nan,1.000,18.984,19.826,nan,nan,nan,nan
2020.01.06 20:00:00,2020.01.06,20:00:00,1,20,0,8807.80000,8857.90000,8806.60000,8838.60000,0,0.00,nan,27.70,27.46,57.75,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,65.49,43.25,197468,0.349,30.80000,51.30000,8788.44736,nan,nan,nan,nan,nan,nan,1.000,18.022,18.798,nan,nan,nan,nan
2020.01.07 00:00:00,2020.01.07,00:00:00,2,0,0,8838.00000,8861.50000,8831.20000,8857.00000,0,0.00,nan,27.63,27.34,59.42,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,90.62,65.50,211940,0.208,19.00000,30.30000,8802.15789,nan,nan,nan,nan,nan,nan,1.000,18.027,18.023,nan,nan,nan,nan
2020.01.07 04:00:00,2020.01.07,04:00:00,2,4,0,8856.90000,8874.20000,8854.00000,8861.00000,0,0.00,nan,27.74,27.25,59.79,8801.03000,nan,nan,8889.12745,8801.03000,8712.93255,176.19490,0.840,nan,nan,91.96,82.69,226715,0.045,4.10000,20.20000,8813.92631,nan,nan,nan,nan,nan,44.04872,1.000,16.005,17.913,nan,nan,nan,nan
2020.01.07 08:00:00,2020.01.07,08:00:00,2,8,0,8861.00000,8879.20000,8837.20000,8862.20000,0,0.00,nan,27.55,27.34,59.91,8805.88000,nan,nan,8896.20534,8805.88000,8715.55466,180.65067,0.812,nan,nan,92.83,91.80,260764,0.014,1.20000,42.00000,8823.58105,8803.94286,nan,nan,nan,nan,45.16267,1.085,15.818,15.642,16.071,nan,nan,14.613
2020.01.07 12:00:00,2020.01.07,12:00:00,2,12,0,8862.00000,8867.40000,8837.70000,8841.70000,0,0.00,nan,27.40,27.20,56.82,8809.35500,nan,nan,8899.57756,8809.35500,8719.13244,180.44512,0.679,nan,nan,76.59,87.12,234654,-0.231,20.30000,29.70000,8827.20484,8807.37532,nan,nan,nan,nan,45.11128,0.808,8.167,14.613,16.182,nan,nan,14.700
2020.01.07 16:00:00,2020.01.07,16:00:00,2,16,0,8841.70000,8872.70000,8819.40000,8860.00000,0,0.00,nan,27.12,27.27,58.86,8812.43500,nan,nan,8905.12343,8812.43500,8719.74657,185.37686,0.757,nan,nan,68.64,79.35,304698,0.207,18.30000,53.30000,8833.76387,8812.15939,nan,nan,nan,nan,46.34422,2.011,6.551,13.559,16.073,nan,nan,14.918
2020.01.07 20:00:00,2020.01.07,20:00:00,2,20,0,8859.90000,8869.70000,8810.50000,8829.40000,0,0.00,nan,26.79,27.12,54.25,8813.32000,nan,nan,8906.30100,8813.32000,8720.33900,185.96200,0.586,nan,nan,47.92,64.38,269747,-0.345,30.50000,59.20000,8832.89110,8813.72671,nan,nan,nan,nan,46.49050,0.973,8.117,13.979,16.298,nan,nan,15.261
2020.01.08 00:00:00,2020.01.08,00:00:00,3,0,0,8824.20000,8832.30000,8663.30000,8734.80000,0,0.00,nan,25.83,29.27,43.04,8808.67500,nan,nan,8907.42156,8808.67500,8709.92844,197.49312,0.126,nan,nan,42.84,53.13,213333,-1.071,89.40000,169.00000,8813.27288,8806.55156,nan,nan,nan,nan,49.37328,1.586,20.308,18.283,18.706,nan,nan,18.057
2020.01.08 04:00:00,2020.01.08,04:00:00,3,4,0,8734.70000,8815.60000,8732.00000,8789.20000,0,0.00,nan,25.34,28.72,49.50,8803.94000,nan,nan,8896.70474,8803.94000,8711.17526,185.52949,0.421,nan,nan,40.25,43.67,252179,0.623,54.50000,83.60000,8808.45830,8804.97414,nan,nan,nan,nan,46.38237,1.072,23.014,19.747,18.671,nan,nan,18.318
2020.01.08 08:00:00,2020.01.08,08:00:00,3,8,0,8789.30000,8830.00000,8784.10000,8824.70000,0,0.00,nan,25.41,28.41,53.23,8802.33500,nan,nan,8892.45910,8802.33500,8712.21090,180.24820,0.624,nan,nan,56.77,46.62,282478,0.404,35.40000,45.90000,8811.70664,8806.76740,12.10328,nan,nan,nan,45.06205,0.814,23.723,17.741,18.813,nan,nan,18.389
2020.01.08 12:00:00,2020.01.08,12:00:00,3,12,0,8824.80000,8873.80000,8821.30000,8852.30000,0,0.00,2.12,26.18,28.03,55.96,8804.85500,nan,nan,8897.57077,8804.85500,8712.13923,185.43154,0.756,nan,nan,75.66,57.56,314628,0.313,27.50000,52.50000,8819.82531,8810.90673,13.70657,nan,nan,nan,46.35788,0.864,24.071,17.640,18.228,nan,nan,18.114
2020.01.08 16:00:00,2020.01.08,16:00:00,3,16,0,8852.10000,8929.80000,8833.40000,8924.80000,0,0.00,2.01,27.00,27.31,62.19,8813.12000,nan,nan,8916.98972,8813.12000,8709.25028,207.73944,1.038,nan,nan,88.33,73.59,391140,0.819,72.70000,96.40000,8840.82025,8821.26066,20.58999,nan,nan,nan,51.93486,1.943,27.316,20.150,19.116,nan,nan,18.623
2020.01.08 20:00:00,2020.01.08,20:00:00,3,20,0,8924.60000,8957.10000,8908.80000,8932.70000,0,0.00,1.93,27.41,26.94,62.80,8821.04500,nan,nan,8935.47672,8821.04500,8706.61328,228.86343,0.988,nan,nan,92.36,85.45,427601,0.089,8.10000,48.30000,8859.19620,8831.39151,26.37853,nan,nan,nan,57.21586,0.923,20.035,20.172,19.076,nan,nan,18.336
2020.01.09 00:00:00,2020.01.09,00:00:00,4,0,0,8935.20000,8950.50000,8929.00000,8940.30000,0,0.00,1.85,27.23,26.76,63.42,8826.23500,nan,nan,8951.86721,8826.23500,8700.60279,251.26443,0.954,nan,nan,92.52,91.07,443411,0.085,5.10000,21.50000,8875.41696,8841.29228,31.21938,nan,nan,nan,62.81611,0.432,16.921,20.198,18.064,nan,nan,17.559
2020.01.09 04:00:00,2020.01.09,04:00:00,4,4,0,8940.20000,8952.50000,8918.50000,8947.80000,0,0.00,1.74,26.93,26.81,64.06,8834.05000,nan,nan,8969.15537,8834.05000,8698.94463,270.21075,0.921,nan,nan,90.87,91.92,458617,0.084,7.60000,34.00000,8889.89357,8850.97480,35.25457,nan,nan,nan,67.55269,0.434,15.463,20.024,17.529,nan,nan,17.414
2020.01.09 08:00:00,2020.01.09,08:00:00,4,8,0,8947.70000,8979.50000,8942.50000,8972.00000,0,0.00,1.75,27.51,26.47,66.10,8845.22500,nan,nan,8986.98614,8845.22500,8703.46386,283.52227,0.947,nan,nan,92.77,92.05,484422,0.270,24.30000,37.00000,8906.31485,8861.97709,39.94478,nan,nan,nan,70.88057,0.736,15.220,20.138,17.167,nan,nan,17.413
2020.01.09 12:00:00,2020.01.09,12:00:00,4,12,0,8972.10000,8985.70000,8960.20000,8981.50000,0,0.00,1.79,27.48,26.22,66.90,8855.97000,nan,nan,9004.67170,8855.97000,8707.26830,297.40341,0.922,nan,nan,94.19,92.61,505635,0.106,9.40000,25.50000,8921.35188,8872.84281,43.92206,nan,nan,nan,74.35085,0.600,5.674,19.728,17.097,nan,nan,17.353
2020.01.09 16:00:00,2020.01.09,16:00:00,4,16,0,8981.50000,9008.00000,8938.70000,8966.50000,0,0.00,1.95,27.61,25.52,64.33,8868.06500,nan,nan,9011.30885,8868.06500,8724.82115,286.48770,0.844,nan,nan,81.01,89.32,438587,-0.167,15.00000,69.30000,8930.38151,8881.35710,45.34105,29.82891,15.51214,nan,71.62193,1.817,6.186,14.827,16.645,nan,nan,17.365
2020.01.09 20:00:00,2020.01.09,20:00:00,4,20,0,8966.50000,8995.80000,8958.50000,8994.50000,0,0.00,2.09,27.19,25.14,66.89,8880.94500,nan,nan,9020.98619,8880.94500,8740.90381,280.08237,0.905,nan,nan,77.70,84.30,479574,0.312,28.00000,37.30000,8943.20521,8891.64282,48.16970,33.49707,14.67263,nan,70.02059,1.087,8.097,13.264,16.821,nan,nan,17.408
2020.01.10 00:00:00,2020.01.10,00:00:00,5,0,0,8994.90000,9019.60000,8994.60000,9014.10000,0,0.00,2.35,27.93,24.86,68.59,8891.25500,nan,nan,9038.44632,8891.25500,8744.06368,294.38265,0.917,nan,nan,77.25,78.65,492491,0.218,19.20000,25.00000,8957.38416,8902.77529,51.40047,37.07775,14.32272,nan,73.59566,0.370,8.820,12.588,15.382,nan,nan,16.255
2020.01.10 04:00:00,2020.01.10,04:00:00,5,4,0,9013.90000,9027.10000,9011.10000,9025.90000,0,0.00,2.64,28.07,24.68,69.60,8900.62000,nan,nan,9056.77959,8900.62000,8744.46041,312.31919,0.901,nan,nan,92.25,82.40,502228,0.131,12.00000,16.00000,8971.08733,8913.96845,54.28726,40.51965,13.76760,nan,78.07980,0.289,7.801,12.093,15.123,nan,nan,15.996
2020.01.10 08:00:00,2020.01.10,08:00:00,5,8,0,9026.30000,9029.80000,9011.00000,9026.50000,0,0.00,2.93,27.94,24.45,69.65,8909.09500,nan,nan,9073.06795,8909.09500,8745.12205,327.94591,0.858,nan,nan,96.07,88.53,518428,0.007,0.20000,18.80000,8982.16987,8924.19859,55.97818,43.61136,12.36683,nan,81.98648,0.480,7.581,6.696,15.014,nan,nan,15.933
2020.01.10 12:00:00,2020.01.10,12:00:00,5,12,0,9026.80000,9041.10000,9012.90000,9025.50000,0,0.00,3.27,28.12,24.09,69.43,8917.32000,nan,nan,9087.21387,8917.32000,8747.42613,339.78774,0.818,nan,nan,92.04,93.46,497720,-0.011,1.30000,28.20000,8990.83589,8933.40781,56.58529,46.20614,10.37914,nan,84.94693,0.608,7.006,6.608,15.010,nan,nan,15.972
2020.01.10 16:00:00,2020.01.10,16:00:00,5,16,0,9025.60000,9030.90000,8975.10000,8991.60000,0,0.00,3.29,27.26,25.42,62.28,8923.79000,nan,nan,9094.64767,8923.79000,8752.93233,341.71534,0.698,nan,nan,67.50,85.21,431090,-0.376,34.00000,55.80000,8990.98871,8938.69801,53.71182,47.70728,6.00454,nan,85.42884,1.866,7.890,7.994,15.360,15.720,nan,16.108
2020.01.10 20:00:00,2020.01.10,20:00:00,5,20,0,8991.70000,9005.40000,8952.40000,8963.10000,0,0.00,3.12,26.43,25.95,56.96,8929.86000,nan,nan,9097.21073,8929.86000,8762.50927,334.70145,0.599,nan,nan,39.39,66.31,392025,-0.317,28.60000,53.00000,8985.41097,8940.91637,48.57492,47.88081,0.69411,nan,83.67536,1.075,8.847,8.834,15.475,15.833,nan,16.306
2020.01.13 00:00:00,2020.01.13,00:00:00,1,0,0,8971.30000,9000.70000,8970.90000,8988.50000,0,0.00,2.96,25.84,25.36,60.22,8936.28500,nan,nan,9102.27533,8936.28500,8770.29467,331.98066,0.657,nan,nan,25.92,44.27,402415,0.283,17.20000,29.80000,8986.02878,8945.24215,46.02293,47.50923,-1.48630,nan,82.99516,0.311,9.868,8.895,15.567,15.822,nan,16.093
2020.01.13 04:00:00,2020.01.13,04:00:00,1,4,0,8988.70000,9004.30000,8987.50000,9001.00000,0,0.00,2.85,25.79,25.09,61.75,8944.86500,nan,nan,9105.52317,8944.86500,8784.20683,321.31635,0.675,nan,nan,35.85,33.72,411150,0.139,12.30000,16.80000,8989.02302,8950.31105,44.49618,46.90662,-2.41044,nan,80.32909,0.272,10.159,8.964,15.322,15.818,nan,15.739
2020.01.13 08:00:00,2020.01.13,08:00:00,1,8,0,9001.50000,9013.30000,8993.60000,9013.30000,0,0.00,2.83,26.06,24.75,63.26,8958.79000,nan,nan,9089.73516,8958.79000,8827.84484,261.89033,0.708,nan,nan,57.69,39.82,427815,0.137,11.80000,19.70000,8993.87842,8956.03732,43.77413,46.28012,-2.50599,nan,65.47258,0.554,10.432,8.885,12.223,15.801,nan,12.134
2020.01.13 12:00:00,2020.01.13,12:00:00,1,12,0,9013.30000,9014.80000,8994.00000,9003.50000,0,0.00,2.82,25.77,24.38,61.19,8969.50500,nan,nan,9075.97112,8969.50500,8863.03888,212.93223,0.660,nan,nan,71.42,54.99,410268,-0.109,9.80000,20.80000,8995.80273,8960.35211,41.92781,45.40966,-3.48185,nan,53.23306,0.605,8.351,8.124,10.998,15.323,nan,11.133
2020.01.13 16:00:00,2020.01.13,16:00:00,1,16,0,9003.50000,9056.30000,8991.50000,9051.70000,0,0.00,3.24,27.61,23.21,66.91,8980.85500,nan,nan,9070.17045,8980.85500,8891.53955,178.63090,0.897,nan,nan,84.69,71.27,465449,0.535,48.20000,64.80000,9006.98219,8968.65646,43.84846,45.09742,-1.24896,nan,44.65773,1.824,11.226,10.107,11.415,15.560,nan,11.428
2020.01.13 20:00:00,2020.01.13,20:00:00,1,20,0,9051.60000,9083.00000,9048.80000,9079.30000,0,0.00,3.89,28.95,22.59,69.66,8992.20500,nan,nan,9070.27526,8992.20500,8914.13474,156.14053,1.058,nan,nan,90.88,82.33,487814,0.305,27.70000,34.20000,9021.44575,8978.71496,47.05526,45.48899,1.56627,nan,39.03513,0.752,11.395,10.659,11.399,15.202,nan,11.175
2020.01.14 00:00:00,2020.01.14,00:00:00,2,0,0,9076.40000,9102.50000,9075.50000,9090.40000,0,0.00,4.68,29.90,22.10,70.72,9000.48500,nan,nan,9083.19230,9000.48500,8917.77770,165.41460,1.044,nan,nan,93.28,89.62,499639,0.122,14.00000,27.00000,9035.23660,8988.86815,49.91693,46.37458,3.54236,nan,41.35365,0.446,11.337,10.764,8.964,14.929,nan,9.755
2020.01.14 04:00:00,2020.01.14,04:00:00,2,4,0,9090.40000,9092.70000,9067.10000,9071.70000,0,0.00,5.31,29.24,22.33,66.52,9007.43500,8892.42200,nan,9089.54859,9007.43500,8925.32141,164.22717,0.891,nan,nan,85.83,89.99,485882,-0.206,18.70000,25.60000,9042.52928,8996.39832,50.09839,47.11934,2.97905,nan,41.05679,0.542,11.648,11.057,9.108,14.947,nan,9.453
2020.01.14 08:00:00,2020.01.14,08:00:00,2,8,0,9071.90000,9082.20000,9028.70000,9077.20000,0,0.00,5.36,27.86,24.67,67.14,9014.28000,8898.66200,nan,9095.68783,9014.28000,8932.87217,162.81566,0.886,nan,nan,79.52,86.21,508599,0.061,5.30000,53.50000,9049.46342,9003.74393,50.10839,47.71715,2.39124,nan,40.70391,0.883,11.542,10.073,9.093,14.301,nan,9.864
2020.01.14 12:00:00,2020.01.14,12:00:00,2,12,0,9077.40000,9084.20000,9048.70000,9074.80000,0,0.00,5.44,27.14,23.86,66.56,9020.63000,8904.71400,nan,9100.09421,9020.63000,8941.16579,158.92842,0.841,nan,nan,70.64,78.66,483376,-0.026,2.60000,35.50000,9054.53074,9010.20357,49.35373,48.04447,1.30927,nan,39.73210,0.961,6.838,9.295,9.067,13.955,nan,9.875
2020.01.14 16:00:00,2020.01.14,16:00:00,2,16,0,9075.40000,9077.20000,9023.10000,9067.90000,0,0.00,5.15,25.75,25.06,64.83,9025.42500,8910.10400,nan,9104.14290,9025.42500,8946.70710,157.43580,0.770,nan,nan,65.37,71.84,420073,-0.076,7.50000,54.10000,9057.20459,9015.44870,47.64961,47.96550,-0.31588,nan,39.35895,2.252,4.515,8.667,8.782,13.635,nan,10.130
2020.01.14 20:00:00,2020.01.14,20:00:00,2,20,0,9068.00000,9082.80000,9023.00000,9051.30000,0,0.00,4.96,24.82,23.63,60.75,9028.91500,8914.89600,nan,9105.69917,9028.91500,8952.13083,153.56834,0.646,nan,nan,53.16,63.06,364389,-0.183,16.70000,59.80000,9056.02367,9018.70791,44.44724,47.26184,-2.81460,nan,38.39209,1.866,5.099,8.790,8.877,13.622,nan,10.598
2020.01.15 00:00:00,2020.01.15,00:00:00,3,0,0,9050.90000,9051.40000,9014.30000,9036.90000,0,0.00,4.65,23.91,23.62,57.37,9032.43500,8919.08000,nan,9103.70823,9032.43500,8961.16177,142.54646,0.531,nan,nan,43.12,53.88,351484,-0.159,14.00000,37.10000,9052.19894,9020.36173,40.28303,45.86608,-5.58305,nan,35.63661,0.476,4.567,8.847,8.866,13.335,nan,10.032
2020.01.15 04:00:00,2020.01.15,04:00:00,3,4,0,9036.60000,9038.90000,9016.60000,9030.30000,0,0.00,4.36,23.35,23.07,55.84,9034.22500,8922.00800,nan,9103.36367,9034.22500,8965.08633,138.27734,0.472,nan,nan,31.94,42.74,338425,-0.073,6.30000,22.30000,9047.81915,9021.26521,36.03490,43.89985,-7.86494,nan,34.56933,0.508,4.622,8.791,8.464,13.315,nan,9.880
2020.01.15 08:00:00,2020.01.15,08:00:00,3,8,0,9030.40000,9047.60000,9027.80000,9037.40000,0,0.00,4.24,23.80,22.57,57.17,9035.39000,8925.62000,nan,9103.91547,9035.39000,8966.86453,137.05093,0.515,nan,nan,29.65,34.90,356154,0.079,7.00000,19.80000,9045.73532,9022.73201,32.86233,41.69234,-8.83001,nan,34.26273,0.683,4.798,5.906,8.278,12.351,nan,9.839
2020.01.15 12:00:00,2020.01.15,12:00:00,3,12,0,9037.40000,9062.90000,9031.60000,9035.60000,0,0.00,4.38,24.69,21.76,56.70,9035.87500,8930.29400,nan,9104.26210,9035.87500,8967.48790,136.77420,0.498,nan,nan,29.24,30.28,336262,-0.020,1.80000,31.30000,9043.70826,9023.90183,29.85860,39.32559,-9.46699,nan,34.19355,0.751,4.625,4.570,8.201,12.165,nan,9.961
2020.01.15 16:00:00,2020.01.15,16:00:00,3,16,0,9035.30000,9084.10000,9032.60000,9053.90000,0,0.00,4.88,25.67,20.47,60.24,9037.24500,8936.18200,nan,9105.92316,9037.24500,8968.56684,137.35632,0.621,nan,nan,40.52,33.13,399435,0.203,18.60000,51.50000,9045.74661,9026.62894,28.62482,37.18544,-8.56062,nan,34.33908,2.191,4.864,4.983,8.387,12.161,nan,10.337
2020.01.15 20:00:00,2020.01.15,20:00:00,3,20,0,9054.10000,9062.60000,9011.10000,9049.80000,0,0.00,4.90,24.13,21.75,59.08,9038.46000,8941.69400,nan,9107.12383,9038.46000,8969.79617,137.32766,0.583,nan,nan,46.95,38.90,355069,-0.045,4.30000,51.50000,9046.55728,9028.73540,27.00490,35.14933,-8.14443,nan,34.33192,1.478,4.078,4.329,8.396,12.161,nan,10.632
2020.01.16 00:00:00,2020.01.16,00:00:00,4,0,0,9051.00000,9071.60000,9051.00000,9061.20000,0,0.00,5.08,24.59,21.17,61.31,9041.94000,8946.18800,nan,9107.74676,9041.94000,8976.13324,131.61352,0.646,nan,nan,59.46,48.97,366801,0.126,10.20000,20.60000,9049.48583,9031.68672,26.33739,33.38694,-7.04955,nan,32.90338,0.430,4.451,4.537,7.812,12.185,13.605,10.197
2020.01.16 04:00:00,2020.01.16,04:00:00,4,4,0,9061.20000,9071.60000,9053.20000,9070.50000,0,0.00,5.25,24.00,20.67,63.09,9047.31000,8951.76800,nan,9103.30257,9047.31000,8991.31743,111.98513,0.707,nan,nan,67.67,58.03,376845,0.103,9.30000,18.40000,9053.68866,9035.21520,26.25615,31.96078,-5.70463,nan,27.99628,0.389,4.597,4.698,7.364,12.119,13.609,9.778
2020.01.16 08:00:00,2020.01.16,08:00:00,4,8,0,9070.70000,9098.30000,9065.90000,9079.80000,0,0.00,5.92,26.52,19.78,64.82,9051.87500,8958.39400,nan,9102.58208,9051.87500,9001.16792,101.41415,0.775,nan,nan,76.26,67.80,395060,0.103,9.10000,32.40000,9058.91093,9039.26837,26.63517,30.89566,-4.26049,nan,25.35354,0.695,4.918,4.774,6.997,12.068,13.535,9.802
2020.01.16 12:00:00,2020.01.16,12:00:00,4,12,0,9079.70000,9090.20000,9075.70000,9082.30000,0,0.00,6.53,25.98,19.38,65.30,9055.94000,8964.70800,nan,9102.55109,9055.94000,9009.32891,93.22218,0.783,nan,nan,80.60,74.84,413256,0.028,2.60000,14.50000,9063.58874,9043.18033,26.82801,30.08213,-3.25412,nan,23.30554,0.682,3.466,4.223,6.896,11.881,13.515,9.789
2020.01.16 16:00:00,2020.01.16,16:00:00,4,16,0,9082.20000,9108.20000,9065.50000,9081.60000,0,0.00,7.45,26.96,18.20,65.03,9059.35500,8971.84800,nan,9102.87509,9059.35500,9015.83491,87.04017,0.756,nan,nan,71.31,76.06,356100,-0.008,0.60000,42.70000,9067.19099,9046.67303,26.61753,29.38921,-2.77168,nan,21.76004,1.991,3.378,3.744,6.793,9.888,13.484,10.027
2020.01.16 20:00:00,2020.01.16,20:00:00,4,20,0,9081.40000,9129.00000,9077.30000,9126.10000,0,0.00,8.68,27.93,16.87,72.60,9065.48500,8979.63200,nan,9110.32598,9065.48500,9020.64402,89.68195,1.176,nan,nan,77.11,76.34,383125,0.490,44.70000,51.70000,9078.97280,9053.89366,29.69914,29.45120,0.24795,nan,22.42049,0.926,8.900,7.037,7.962,9.601,13.329,10.386
2020.01.17 00:00:00,2020.01.17,00:00:00,5,0,0,9127.60000,9146.40000,9123.00000,9128.30000,0,0.00,10.12,29.52,16.29,72.92,9069.31500,8986.04000,nan,9121.30709,9069.31500,9017.32291,103.98417,1.067,nan,nan,75.77,74.73,393970,0.024,0.70000,23.40000,9088.83824,9060.65788,31.95056,29.95107,1.99949,nan,25.99604,0.402,8.730,6.976,6.464,9.276,13.241,9.778
